iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q2,sd_Q2,E_V2,sd_V2,E_Q3,sd_Q3,E_V3,sd_V3
1045,10.4979,0.0495466,47.0748,0.0650819,13.0466,0.378975,71.4147,0.367236,10.7568,5.85632,1.59699e+08,5.87934
1046,10.4978,0.0495408,47.0748,0.0650837,13.0466,0.379002,71.4153,0.367278,10.7481,5.85666,1.59547e+08,5.87886
1047,10.4978,0.0495304,47.075,0.0650883,13.0456,0.379057,71.4106,0.367316,10.7386,5.85677,1.59395e+08,5.87874
1048,10.4979,0.0495231,47.0757,0.0650914,13.0437,0.379132,71.4039,0.367293,10.7293,5.85706,1.59244e+08,5.87884
1049,10.4979,0.0495123,47.0761,0.0650819,13.0419,0.379188,71.3981,0.367304,10.7202,5.85757,1.59093e+08,5.87903
1050,10.498,0.0495073,47.0763,0.0650766,13.0431,0.379216,71.3983,0.367298,10.71,5.85789,1.58942e+08,5.87892
1051,10.498,0.0495076,47.0766,0.0650799,13.0443,0.379165,71.398,0.367259,10.6999,5.85759,1.58792e+08,5.87951
1052,10.498,0.0495123,47.0766,0.0650898,13.0458,0.379164,71.3978,0.36728,10.6901,5.85803,1.58641e+08,5.87915
1053,10.4979,0.0495133,47.0764,0.0650825,13.0459,0.379164,71.402,0.367254,10.6878,5.8592,1.58492e+08,5.87956
1054,10.4979,0.0495043,47.0761,0.0650785,13.0457,0.37911,71.4039,0.367217,10.728,5.85952,1.58388e+08,5.88003
1055,10.4979,0.049505,47.0763,0.0650778,13.0445,0.379071,71.4054,0.367232,10.7179,5.85939,1.58972e+08,5.88015
1056,10.4979,0.0495035,47.0767,0.0650777,13.0434,0.37909,71.4092,0.36725,10.7078,5.8587,1.58857e+08,5.88076
1057,10.4978,0.0494968,47.0769,0.0650678,13.0423,0.379043,71.4122,0.367207,10.6977,5.85949,1.58724e+08,5.88106
1058,10.4978,0.0494871,47.0769,0.0650701,13.0422,0.379053,71.4141,0.36718,10.6876,5.85909,1.58575e+08,5.88117
1059,10.4979,0.0494772,47.0771,0.0650669,13.0427,0.379064,71.4161,0.367192,10.6775,5.85813,1.58425e+08,5.88094
1060,10.4979,0.0494705,47.0766,0.0650766,13.0424,0.379039,71.4166,0.367196,10.6682,5.85781,1.58489e+08,5.88143
1061,10.4979,0.0494677,47.0768,0.0650844,13.0424,0.379029,71.4185,0.367208,10.6582,5.85759,1.58356e+08,5.88222
1062,10.4979,0.0494597,47.0764,0.0650856,13.0429,0.379043,71.4165,0.367227,10.6482,5.85674,1.58207e+08,5.88171
1063,10.4979,0.0494541,47.0756,0.0650903,13.0435,0.379094,71.4168,0.367253,10.6383,5.85634,1.5806e+08,5.88178
1064,10.4979,0.049448,47.0752,0.0650859,13.0436,0.379076,71.4184,0.367279,10.6283,5.85603,1.57912e+08,5.88175
1065,10.4979,0.0494381,47.0751,0.0650838,13.0445,0.37903,71.4199,0.367304,10.6184,5.85662,1.5777e+08,5.88239
1066,10.498,0.0494361,47.0755,0.0650811,13.044,0.378963,71.4203,0.367235,10.6084,5.85609,1.57622e+08,5.88214
1067,10.4981,0.0494378,47.0751,0.0650737,13.0432,0.378896,71.4197,0.367254,10.5985,5.85637,1.57537e+08,5.88301
1068,10.4981,0.0494293,47.0752,0.0650793,13.0431,0.378872,71.417,0.367236,10.5887,5.85593,1.57395e+08,5.88348
1069,10.4981,0.04942,47.075,0.0650761,13.0432,0.378869,71.4192,0.367225,10.5788,5.85567,1.57249e+08,5.8841
1070,10.4982,0.0494127,47.0747,0.0650685,13.0444,0.378871,71.4178,0.367161,10.569,5.85579,1.57116e+08,5.88429
1071,10.4982,0.049409,47.0744,0.0650754,13.0462,0.378984,71.419,0.367143,10.5591,5.85514,1.56985e+08,5.8856
1072,10.4984,0.0494114,47.0744,0.0650701,13.0485,0.379088,71.4175,0.36714,10.5493,5.85499,1.69057e+08,5.88719
1073,10.4983,0.0494134,47.0743,0.0650813,13.0483,0.379039,71.4185,0.367189,10.5395,5.85495,1.68902e+08,5.8874
1074,10.4983,0.049412,47.0741,0.0650863,13.0481,0.379019,71.4262,0.367277,10.5297,5.85494,1.68749e+08,5.88758
1075,10.4982,0.0494158,47.0735,0.0650868,13.0479,0.379069,71.4316,0.367332,10.5199,5.85448,1.68665e+08,5.88846
1076,10.4981,0.0494165,47.0737,0.0650947,13.0489,0.379029,71.4329,0.367351,10.5103,5.85445,1.6851e+08,5.88811
1077,10.4981,0.0494112,47.0732,0.0650815,13.0491,0.378997,71.4363,0.36732,10.5005,5.85499,1.68354e+08,5.88767
1078,10.4981,0.0494062,47.0733,0.0650761,13.0497,0.378938,71.4412,0.367314,10.4909,5.85557,1.682e+08,5.8881
1079,10.4981,0.0494006,47.0737,0.0650689,13.0496,0.378872,71.4441,0.367293,10.4823,5.85581,1.68047e+08,5.88867
1080,10.4981,0.049397,47.0744,0.0650636,13.0504,0.378873,71.4432,0.367301,10.4726,5.85534,1.67893e+08,5.88873
1081,10.4982,0.0493926,47.0748,0.0650786,13.0507,0.378857,71.4404,0.367282,10.4629,5.85492,1.67738e+08,5.88835
1082,10.4983,0.0493869,47.0745,0.0650876,13.0514,0.378845,71.4376,0.367319,10.4615,5.85538,1.67626e+08,5.88884
1083,10.4983,0.0493826,47.0745,0.0650861,13.0517,0.378779,71.438,0.367303,10.4519,5.85502,1.67475e+08,5.8889
1084,10.4983,0.0493808,47.0742,0.0650803,13.0515,0.378769,71.4371,0.367289,10.4423,5.85508,1.67321e+08,5.8881
1085,10.4983,0.0493805,47.0735,0.0650733,13.0525,0.3788,71.4364,0.367315,10.4327,5.8544,1.67168e+08,5.88804
1086,10.4983,0.0493809,47.0736,0.0650768,13.0538,0.37885,71.4362,0.367329,10.4231,5.8538,1.67019e+08,5.8883
1087,10.4984,0.049381,47.0735,0.0650646,13.0536,0.378859,71.4358,0.367374,10.4135,5.85322,1.66867e+08,5.88806
1088,10.4985,0.0493798,47.0736,0.0650632,13.0548,0.378898,71.4344,0.367368,10.4051,5.85304,1.66715e+08,5.88818
1089,10.4985,0.0493729,47.0739,0.0650571,13.0561,0.378966,71.4294,0.367376,10.3957,5.85332,1.66566e+08,5.88866
1090,10.4985,0.0493662,47.0738,0.0650622,13.0558,0.378926,71.4298,0.367393,10.3862,5.85314,1.66414e+08,5.88834
1091,10.4984,0.0493642,47.0734,0.0650714,13.0557,0.37888,71.4302,0.367364,10.3768,5.8539,1.6627e+08,5.88784
1092,10.4985,0.0493579,47.073,0.0650939,13.056,0.378922,71.4264,0.367355,10.3673,5.85357,1.66118e+08,5.88718
1093,10.4985,0.0493544,47.0729,0.0651094,13.0557,0.378904,71.4281,0.367321,10.3578,5.8526,1.65968e+08,5.88682
1094,10.4985,0.049346,47.0731,0.0651122,13.058,0.378931,71.4284,0.367266,10.3484,5.85174,1.65824e+08,5.88737
1095,10.4984,0.0493367,47.0723,0.0651111,13.0583,0.378913,71.4264,0.367251,10.3389,5.85123,1.65673e+08,5.88679
1096,10.4984,0.0493378,47.0721,0.0651176,13.0576,0.37888,71.4296,0.367263,10.3297,5.85094,1.65711e+08,5.88872
1097,10.4984,0.0493376,47.072,0.065128,13.0574,0.378852,71.4272,0.367265,10.3203,5.85058,1.65563e+08,5.88897
1098,10.4985,0.0493345,47.0723,0.0651198,13.0594,0.37888,71.431,0.367263,10.3109,5.85,1.65421e+08,5.88974
1099,10.4986,0.0493297,47.0723,0.0651202,13.0608,0.378872,71.4351,0.367281,10.3016,5.84966,1.65559e+08,5.89058
1100,10.4985,0.0493287,47.0722,0.0651154,13.0599,0.378861,71.4395,0.367294,10.2922,5.8496,1.65423e+08,5.89034
1101,10.4984,0.0493298,47.0726,0.0651359,13.0595,0.378846,71.4441,0.367371,10.2831,5.84996,1.65276e+08,5.89016
1102,10.4984,0.049327,47.073,0.0651458,13.0583,0.378843,71.453,0.36737,10.2738,5.85001,1.65126e+08,5.88912
1103,10.4984,0.0493257,47.0729,0.0651531,13.0583,0.378892,71.456,0.367378,10.2645,5.85121,1.64982e+08,5.88915
1104,10.4984,0.0493299,47.0724,0.0651589,13.0587,0.378886,71.4621,0.367412,10.2552,5.85172,1.64877e+08,5.88918
1105,10.4984,0.0493236,47.0721,0.0651633,13.0595,0.378837,71.4665,0.367459,10.2466,5.85105,1.64728e+08,5.88867
1106,10.4984,0.0493218,47.0722,0.0651673,13.0599,0.378771,71.4691,0.367453,10.2374,5.85092,1.6458e+08,5.88848
1107,10.4984,0.0493112,47.072,0.0651698,13.0599,0.378748,71.4741,0.367426,10.2283,5.85064,1.64432e+08,5.88802
1108,10.4983,0.0493087,47.0722,0.0651654,13.0586,0.378721,71.482,0.367435,10.2191,5.8504,1.64284e+08,5.88742
1109,10.4982,0.049307,47.0722,0.0651641,13.0579,0.37869,71.4854,0.367421,10.2099,5.84988,1.64136e+08,5.88703
1110,10.4981,0.0493,47.0727,0.0651689,13.057,0.378701,71.4881,0.367383,10.2009,5.84979,1.63989e+08,5.88667
1111,10.4982,0.0492928,47.0726,0.0651623,13.0577,0.37866,71.4887,0.367377,10.1917,5.84922,1.63843e+08,5.88637
1112,10.4982,0.0492884,47.0728,0.0651582,13.0579,0.378648,71.4836,0.367354,10.1826,5.84857,1.63696e+08,5.88645
1113,10.4982,0.0492876,47.0729,0.0651546,13.0579,0.378662,71.483,0.367338,10.1734,5.84881,1.63561e+08,5.88713
1114,10.4982,0.0492788,47.0728,0.0651463,13.0573,0.37861,71.478,0.367308,10.1643,5.84899,1.63416e+08,5.88752
1115,10.4982,0.0492692,47.0731,0.0651394,13.0575,0.37859,71.4768,0.367281,10.1552,5.84829,1.6327e+08,5.88733
1116,10.4982,0.0492611,47.0728,0.0651459,13.0598,0.378556,71.4791,0.367251,10.1462,5.84808,1.63125e+08,5.88727
1117,10.4982,0.0492543,47.0726,0.0651425,13.0595,0.378585,71.4812,0.367239,10.1372,5.84772,1.62979e+08,5.88769
1118,10.4981,0.0492489,47.0729,0.0651432,13.0597,0.378615,71.4832,0.367243,10.1298,5.84789,1.62903e+08,5.88797
1119,10.4981,0.0492443,47.0732,0.065146,13.0582,0.378614,71.481,0.367234,10.1209,5.84744,1.62933e+08,5.88802
1120,10.4981,0.0492376,47.0732,0.0651552,13.0563,0.378618,71.4803,0.36726,10.1119,5.84699,1.62886e+08,5.88731
1121,10.4979,0.0492345,47.0734,0.0651578,13.0551,0.378612,71.4853,0.367242,10.103,5.8477,1.62741e+08,5.88708
1122,10.4979,0.0492303,47.0734,0.0651684,13.0539,0.378577,71.4836,0.36723,10.094,5.84759,1.62597e+08,5.887
1123,10.4979,0.0492287,47.0736,0.0651615,13.0542,0.37863,71.4865,0.367255,10.0866,5.84849,1.62453e+08,5.8873
1124,10.498,0.0492289,47.0734,0.0651558,13.054,0.378631,71.4917,0.367256,10.0776,5.84925,1.6231e+08,5.88692
1125,10.4979,0.0492219,47.0734,0.065155,13.0545,0.378668,71.4957,0.367247,10.0689,5.8493,1.62166e+08,5.88678
1126,10.498,0.0492131,47.0735,0.0651444,13.0533,0.378636,71.4992,0.367223,10.0601,5.84939,1.6218e+08,5.88704
1127,10.498,0.0492048,47.0732,0.0651441,13.0527,0.378683,71.4955,0.367184,10.052,5.84966,1.62037e+08,5.8871
1128,10.498,0.0491994,47.0735,0.0651397,13.0522,0.378689,71.4955,0.367175,10.0433,5.8495,1.61893e+08,5.88625
1129,10.498,0.0491914,47.0741,0.0651389,13.052,0.378657,71.4978,0.367197,10.0345,5.8503,1.62977e+08,5.88651
1130,10.498,0.0491918,47.0744,0.0651436,13.0516,0.378736,71.4994,0.367203,10.0261,5.85024,1.62834e+08,5.88671
1131,10.498,0.0491888,47.0736,0.0651384,13.053,0.378738,71.4964,0.36728,10.0173,5.84995,1.62695e+08,5.88767
1132,10.4981,0.0491866,47.0734,0.0651366,13.0538,0.378755,71.4963,0.367316,10.0085,5.84968,1.62557e+08,5.88878
1133,10.498,0.0491869,47.0732,0.0651347,13.0566,0.378798,71.4962,0.367334,9.99966,5.84975,1.62415e+08,5.88909
1134,10.4981,0.0491933,47.0738,0.065135,13.058,0.378792,71.4939,0.367341,9.99088,5.84948,1.62272e+08,5.889
1135,10.4982,0.0491923,47.0742,0.0651428,13.0577,0.378784,71.4943,0.367309,9.9821,5.84973,1.62132e+08,5.88991
1136,10.4983,0.0491871,47.0746,0.0651417,13.0575,0.378738,71.4957,0.367349,9.97333,5.85021,1.61991e+08,5.89012
1137,10.4983,0.0491817,47.0748,0.0651484,13.0581,0.378686,71.4963,0.367324,9.9646,5.8505,1.61862e+08,5.89077
1138,10.4984,0.0491721,47.0749,0.0651516,13.058,0.378649,71.4992,0.367294,9.95587,5.85096,1.61722e+08,5.89103
1139,10.4984,0.0491715,47.0746,0.0651505,13.0573,0.378606,71.4995,0.367313,9.94738,5.8514,1.6158e+08,5.89133
1140,10.4984,0.0491719,47.0748,0.0651505,13.0568,0.378645,71.4965,0.367316,9.93901,5.85197,1.6144e+08,5.89132
1141,10.4983,0.0491725,47.075,0.0651555,13.0557,0.378628,71.4975,0.367344,9.93037,5.8518,1.61301e+08,5.89145
1142,10.4982,0.0491722,47.0759,0.0651552,13.0546,0.378583,71.5054,0.367384,9.92173,5.85162,1.61269e+08,5.89217
1143,10.4982,0.0491683,47.0765,0.0651554,13.0535,0.378541,71.5083,0.367399,9.91313,5.85206,1.61133e+08,5.89249
1144,10.4982,0.049166,47.0766,0.0651602,13.0524,0.378469,71.5122,0.367422,9.90456,5.85302,1.61009e+08,5.89339
1145,10.4982,0.0491777,47.0761,0.0651628,13.0527,0.378404,71.5171,0.367479,9.896,5.85392,1.60927e+08,5.89518
1146,10.4982,0.0491792,47.0765,0.0651701,13.0534,0.378357,71.5192,0.367564,9.88744,5.85412,1.61997e+08,5.89526
1147,10.4982,0.049177,47.0767,0.0651697,13.0532,0.378324,71.5196,0.367638,9.87887,5.85364,1.61868e+08,5.89504
1148,10.4982,0.0491714,47.0771,0.0651693,13.0528,0.378328,71.5195,0.367652,9.87414,5.85361,1.61729e+08,5.89508
1149,10.4982,0.0491655,47.0777,0.0651714,13.0525,0.378314,71.5195,0.367649,9.90623,5.85298,1.61593e+08,5.89498
1150,10.4982,0.0491623,47.0783,0.0651627,13.0545,0.378444,71.5221,0.367655,9.89763,5.8524,1.61456e+08,5.89494
1151,10.4983,0.0491567,47.0786,0.0651609,13.0544,0.378542,71.5184,0.367649,9.88949,5.85224,1.61318e+08,5.895
1152,10.4983,0.0491512,47.079,0.0651659,13.0541,0.378569,71.512,0.367643,9.8812,5.85221,1.6123e+08,5.89499
1153,10.4983,0.049146,47.079,0.065162,13.0544,0.378561,71.5126,0.36763,9.87288,5.85198,1.61093e+08,5.89524
1154,10.4983,0.0491377,47.0789,0.0651517,13.0533,0.378564,71.5111,0.367577,9.86617,5.85247,1.60958e+08,5.89611
1155,10.4983,0.0491339,47.0785,0.0651427,13.0536,0.378566,71.5082,0.367589,9.85839,5.85247,1.6082e+08,5.89562
1156,10.4983,0.0491343,47.0783,0.0651396,13.0536,0.378597,71.5103,0.367577,9.85062,5.8525,1.60824e+08,5.89556
1157,10.4982,0.0491295,47.0783,0.0651405,13.0534,0.378567,71.511,0.367575,9.84211,5.85292,1.60685e+08,5.89503
1158,10.4983,0.0491209,47.078,0.0651454,13.0538,0.378491,71.5098,0.367578,9.83381,5.85366,1.60547e+08,5.89521
1159,10.4984,0.0491207,47.0778,0.0651435,13.0548,0.378453,71.5076,0.367583,9.82534,5.85388,1.60409e+08,5.8952
1160,10.4984,0.0491151,47.0774,0.065143,13.0547,0.378441,71.5086,0.367546,9.82744,5.8545,1.60271e+08,5.89535
1161,10.4984,0.0491129,47.0776,0.065142,13.0542,0.378492,71.5082,0.367514,9.81923,5.85427,1.60133e+08,5.89518
1162,10.4983,0.0491162,47.0775,0.0651406,13.0542,0.378463,71.5148,0.367537,9.8108,5.85375,1.59997e+08,5.8951
1163,10.4983,0.0491182,47.0773,0.0651528,13.0535,0.378416,71.523,0.36756,9.80242,5.85342,1.59864e+08,5.89622
1164,10.4983,0.0491241,47.0771,0.0651612,13.0526,0.378424,71.5257,0.367542,9.79401,5.85314,1.59747e+08,5.89712
1165,10.4983,0.0491227,47.0769,0.065166,13.0532,0.378412,71.5215,0.367486,9.78563,5.85332,1.67803e+08,5.89713
1166,10.4982,0.0491184,47.0769,0.0651695,13.0546,0.378381,71.5237,0.367469,9.77729,5.85269,1.6766e+08,5.8966
1167,10.4982,0.0491167,47.077,0.0651713,13.0545,0.378341,71.5234,0.367474,9.76894,5.85248,1.67517e+08,5.89659
1168,10.4983,0.0491186,47.077,0.0651674,13.0551,0.378348,71.5295,0.36748,9.76059,5.85249,1.67376e+08,5.89704
1169,10.4983,0.049116,47.0775,0.0651612,13.0555,0.378351,71.5394,0.367498,9.75226,5.85265,1.67234e+08,5.89694
1170,10.4984,0.0491163,47.0779,0.0651669,13.0554,0.378393,71.5415,0.367514,9.74393,5.85263,1.67093e+08,5.89678
1171,10.4984,0.049109,47.0782,0.0651634,13.0552,0.378397,71.5363,0.3675,9.73563,5.8521,1.6695e+08,5.89587
1172,10.4984,0.0491042,47.078,0.0651586,13.0558,0.378373,71.5352,0.36752,9.72734,5.85203,1.66808e+08,5.89531
1173,10.4985,0.0491012,47.0784,0.0651603,13.0565,0.378348,71.537,0.36754,9.71908,5.85192,1.66666e+08,5.89521
1174,10.4985,0.0490943,47.0795,0.0651668,13.0557,0.378283,71.5423,0.367548,9.71081,5.85135,1.66524e+08,5.89501
1175,10.4985,0.0490878,47.0798,0.0651662,13.0551,0.378233,71.5487,0.36756,9.70256,5.85146,1.66386e+08,5.89459
1176,10.4985,0.0490825,47.0804,0.0651684,13.0547,0.378233,71.5501,0.367558,9.69432,5.85157,1.66245e+08,5.89452
1177,10.4985,0.0490813,47.0806,0.0651664,13.0543,0.378265,71.5506,0.367576,9.6861,5.85142,1.66139e+08,5.89366
1178,10.4984,0.0490836,47.081,0.0651653,13.0543,0.378289,71.5526,0.36758,9.67789,5.85094,1.65999e+08,5.89367
1179,10.4985,0.0490778,47.0811,0.0651701,13.0541,0.378294,71.5525,0.367564,9.66969,5.85042,1.65859e+08,5.89335
1180,10.4986,0.0490756,47.081,0.0651806,13.0545,0.378299,71.5555,0.36758,9.66151,5.84958,1.65719e+08,5.89331
1181,10.4987,0.0490709,47.0804,0.0651833,13.0552,0.378322,71.55,0.367538,9.65336,5.84918,1.6558e+08,5.89257
1182,10.4987,0.049067,47.0805,0.0651804,13.0549,0.378315,71.5481,0.367503,9.64521,5.84877,1.65441e+08,5.89276
1183,10.4987,0.049067,47.0808,0.0651809,13.0548,0.378305,71.5496,0.367495,9.63708,5.84887,1.65302e+08,5.89258
1184,10.4986,0.0490603,47.081,0.0651837,13.0551,0.378285,71.5509,0.367487,9.62897,5.84874,1.65162e+08,5.89231
1185,10.4986,0.0490596,47.0814,0.0651777,13.0553,0.378278,71.553,0.367503,9.64747,5.84934,1.65025e+08,5.89266
1186,10.4986,0.0490566,47.0819,0.0651755,13.0548,0.378208,71.557,0.367539,9.64131,5.84993,1.64888e+08,5.89249
1187,10.4986,0.0490526,47.0811,0.065167,13.0548,0.378167,71.5576,0.36749,9.6332,5.84995,1.6475e+08,5.89223
1188,10.4985,0.0490531,47.0813,0.0651677,13.055,0.378134,71.5593,0.367441,9.62516,5.85046,1.64612e+08,5.89226
1189,10.4986,0.0490467,47.0814,0.0651728,13.0545,0.378142,71.56,0.367387,9.61754,5.85024,1.64474e+08,5.89175
1190,10.4985,0.0490453,47.0816,0.0651763,13.0536,0.378165,71.5588,0.367357,9.60955,5.84997,1.64343e+08,5.89152
1191,10.4985,0.0490398,47.0816,0.0651717,13.0527,0.378111,71.5571,0.367327,9.6015,5.84969,1.64206e+08,5.89113
1192,10.4985,0.0490348,47.0818,0.0651777,13.052,0.378136,71.5552,0.36734,9.59478,5.84973,1.6407e+08,5.891
1193,10.4985,0.0490383,47.082,0.0651885,13.0517,0.378145,71.5546,0.367345,9.58685,5.85021,1.63933e+08,5.89105
1194,10.4985,0.0490388,47.0817,0.0651886,13.0519,0.378176,71.5562,0.36735,9.57892,5.84979,1.63796e+08,5.89065
1195,10.4986,0.0490415,47.0823,0.0651862,13.0531,0.37814,71.555,0.36733,9.571,5.85009,1.6366e+08,5.89111
1196,10.4987,0.0490401,47.0821,0.0651846,13.0552,0.378139,71.5535,0.36728,9.56301,5.84919,1.63524e+08,5.89028
1197,10.4987,0.0490369,47.0823,0.0651874,13.0554,0.37818,71.5502,0.367244,9.55503,5.84892,1.63389e+08,5.89089
1198,10.4987,0.0490277,47.0822,0.06519,13.0556,0.378182,71.5484,0.367304,9.54708,5.84862,1.63253e+08,5.89057
1199,10.4987,0.049021,47.082,0.0651966,13.0557,0.378179,71.5498,0.367339,9.53937,5.84871,1.63117e+08,5.89026
1200,10.4987,0.0490131,47.0814,0.0651992,13.0557,0.37818,71.5458,0.367342,9.53143,5.84823,1.6299e+08,5.89065
1201,10.4987,0.0490067,47.0809,0.0651975,13.0557,0.378151,71.5474,0.36731,9.5264,5.84832,1.70264e+08,5.89179
1202,10.4987,0.0490011,47.0811,0.0651944,13.0553,0.378156,71.5442,0.367268,9.51851,5.84778,1.70144e+08,5.89222
1203,10.4987,0.0489932,47.0813,0.0651928,13.0553,0.378144,71.5407,0.367244,9.51061,5.84714,1.70003e+08,5.8922
1204,10.4987,0.0489903,47.0813,0.0651899,13.0549,0.378115,71.5331,0.367196,9.50275,5.84727,1.69863e+08,5.89231
1205,10.4988,0.0489802,47.0811,0.0651835,13.0546,0.37812,71.5263,0.367145,9.49487,5.8464,1.69723e+08,5.89288
1206,10.4988,0.0489719,47.0811,0.0651855,13.0543,0.378162,71.5255,0.367133,9.48704,5.84664,1.69582e+08,5.89278
1207,10.4988,0.04897,47.0808,0.0651844,13.0548,0.378223,71.5245,0.367106,9.4792,5.8465,1.69443e+08,5.8929
1208,10.4988,0.0489658,47.0811,0.0651856,13.0539,0.378197,71.5217,0.367086,9.47142,5.84689,1.69303e+08,5.8927
1209,10.4987,0.0489668,47.0817,0.0651833,13.0534,0.378188,71.5241,0.367099,9.46362,5.84685,1.69175e+08,5.89262
1210,10.4986,0.0489699,47.0816,0.065178,13.0524,0.378175,71.5243,0.367098,9.45586,5.84662,1.69038e+08,5.8922
1211,10.4986,0.0489675,47.0823,0.0651737,13.0512,0.378158,71.5255,0.367074,9.44822,5.84657,1.68905e+08,5.89201
1212,10.4985,0.0489637,47.0824,0.0651741,13.0505,0.3781,71.5317,0.367052,9.44044,5.84638,1.68766e+08,5.89168
1213,10.4984,0.0489571,47.0826,0.0651776,13.0501,0.378034,71.5352,0.367095,9.43267,5.84602,1.68628e+08,5.89157
1214,10.4984,0.0489587,47.0828,0.0651797,13.0498,0.378025,71.5373,0.367115,9.42498,5.84605,1.68495e+08,5.8922
1215,10.4983,0.0489594,47.0828,0.0651805,13.0495,0.378109,71.534,0.367112,9.41729,5.84713,1.68356e+08,5.89213
1216,10.4984,0.0489588,47.0831,0.065182,13.0491,0.378094,71.535,0.36709,9.40964,5.84737,1.68247e+08,5.89229
1217,10.4984,0.0489601,47.083,0.0651932,13.0503,0.378219,71.5281,0.367111,9.40197,5.84722,1.68114e+08,5.89253
1218,10.4986,0.048965,47.0833,0.0652033,13.0497,0.378227,71.5231,0.367099,9.39452,5.84743,1.67977e+08,5.89239
1219,10.4987,0.0489614,47.0833,0.0652107,13.0493,0.378243,71.5229,0.3671,9.38683,5.84724,1.67839e+08,5.89237
1220,10.4986,0.0489583,47.0841,0.0652069,13.0471,0.378291,71.5231,0.367081,9.37915,5.84701,1.67702e+08,5.8925
1221,10.4987,0.0489587,47.0843,0.0652155,13.0458,0.378266,71.5246,0.367082,9.37151,5.8466,1.67568e+08,5.89231
1222,10.4988,0.0489532,47.0844,0.0652158,13.0453,0.378282,71.5202,0.367057,9.36385,5.84668,1.67435e+08,5.89228
1223,10.4989,0.0489502,47.0843,0.0652118,13.0449,0.378251,71.5185,0.367018,9.35624,5.84658,1.67299e+08,5.89153
1224,10.4989,0.0489441,47.0844,0.0652059,13.0448,0.378195,71.5169,0.366975,9.34861,5.84669,1.67163e+08,5.89126
1225,10.4988,0.0489377,47.0838,0.0651985,13.0454,0.378197,71.5158,0.366995,9.341,5.84605,1.6708e+08,5.89244
1226,10.4988,0.0489327,47.0836,0.0651979,13.0449,0.378155,71.5141,0.366987,9.3334,5.8455,1.66957e+08,5.89225
1227,10.4989,0.0489291,47.0837,0.0652024,13.0454,0.37814,71.5123,0.366937,9.32585,5.84554,1.66821e+08,5.89159
1228,10.4989,0.0489204,47.0832,0.0652019,13.0457,0.378087,71.5089,0.366888,9.31828,5.84477,1.7823e+08,5.89324
1229,10.4989,0.0489134,47.0834,0.0652043,13.0455,0.378054,71.5056,0.366835,9.31079,5.84504,3.35213e+08,5.8944
1230,10.4989,0.0489063,47.0842,0.0652095,13.0449,0.378059,71.5052,0.366838,9.30325,5.84501,3.34942e+08,5.89389
1231,10.499,0.048907,47.0845,0.0652108,13.0442,0.378047,71.5056,0.366793,9.2958,5.84512,3.3467e+08,5.89365
1232,10.4991,0.0489016,47.0847,0.0652115,13.0434,0.378016,71.5028,0.366774,9.28833,5.84538,3.34399e+08,5.8939
1233,10.4992,0.048897,47.0849,0.0652093,13.0428,0.377955,71.5009,0.366738,9.28686,5.84572,3.34129e+08,5.89416
1234,10.4992,0.0488902,47.085,0.0652063,13.0428,0.377903,71.4987,0.366697,9.27943,5.84581,3.33858e+08,5.89422
1235,10.4993,0.0488839,47.0854,0.0652125,13.0428,0.377862,71.4965,0.366686,9.27192,5.846,3.33588e+08,5.89374
1236,10.4993,0.0488782,47.0856,0.0652161,13.0427,0.377827,71.4978,0.366696,9.26444,5.84566,3.33319e+08,5.89398
1237,10.4994,0.0488735,47.0852,0.0652249,13.0426,0.377863,71.5007,0.366682,9.25698,5.84563,3.3305e+08,5.89412
1238,10.4995,0.048867,47.085,0.0652199,13.0437,0.377893,71.5009,0.366683,9.24955,5.84566,3.32781e+08,5.89388
1239,10.4997,0.0488627,47.085,0.0652231,13.0447,0.377962,71.4968,0.366673,9.24226,5.84633,3.32513e+08,5.89372
1240,10.4999,0.0488576,47.0855,0.0652252,13.0447,0.377945,71.4945,0.366628,9.23497,5.84645,3.32245e+08,5.89381
1241,10.4999,0.0488565,47.086,0.0652302,13.0443,0.377888,71.4915,0.366638,9.22774,5.84629,3.31979e+08,5.89391
1242,10.4999,0.0488541,47.0857,0.0652353,13.0452,0.377859,71.4938,0.366646,9.22036,5.84663,3.31712e+08,5.89414
1243,10.5,0.0488505,47.0859,0.0652307,13.0457,0.377845,71.4959,0.366678,9.213,5.84628,3.31447e+08,5.89456
1244,10.5,0.0488519,47.0861,0.0652317,13.0455,0.377814,71.4958,0.366691,9.20572,5.84677,3.31197e+08,5.89491
1245,10.5,0.0488509,47.0857,0.0652366,13.0455,0.377771,71.4987,0.366663,9.19835,5.84644,3.31034e+08,5.89523
1246,10.5001,0.0488491,47.0859,0.0652435,13.0463,0.377786,71.4993,0.366638,9.19126,5.84632,3.30768e+08,5.89506
1247,10.5001,0.0488501,47.0861,0.0652414,13.0468,0.377764,71.5025,0.366626,9.18401,5.84663,3.30503e+08,5.89417
1248,10.5001,0.0488519,47.0862,0.0652358,13.0467,0.377786,71.5069,0.366649,9.17666,5.8465,3.30239e+08,5.89363
1249,10.5001,0.0488515,47.0859,0.0652402,13.0475,0.377839,71.5097,0.366687,9.16957,5.8467,3.29981e+08,5.89372
1250,10.5002,0.0488517,47.0861,0.0652347,13.047,0.377867,71.5092,0.366694,9.16229,5.84647,3.29719e+08,5.89452
