iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b,c
1377,289.152,2,5.04801,0.625538,21.1859,5.0083,28.2272,0.218359,0.230377,0.690361,0.629337,0.0248448,0.9025
1378,283.171,2,5.04803,0.625476,21.1857,5.00858,28.2258,0.21836,0.230406,0.690397,0.629358,0.0248442,0.9025
1379,280.114,2,5.04804,0.62545,21.1856,5.0086,28.227,0.218357,0.230417,0.690399,0.629353,0.0248437,0.9025
1380,289.334,2,5.04801,0.625417,21.1857,5.00847,28.228,0.218363,0.230424,0.690422,0.629343,0.024844,0.9025
1381,286.207,2,5.04801,0.625399,21.1856,5.00835,28.2284,0.21836,0.230435,0.690461,0.62938,0.0248442,0.9025
1382,282.519,2,5.04801,0.625404,21.1857,5.00815,28.2286,0.218363,0.230451,0.690446,0.629458,0.0248443,0.9025
1383,278.667,2,5.048,0.625451,21.186,5.00784,28.2284,0.218365,0.230462,0.690417,0.629528,0.0248439,0.9025
1384,279.988,2,5.04798,0.625479,21.1862,5.00781,28.2291,0.218371,0.230465,0.6904,0.629553,0.0248435,0.9025
1385,278.845,2,5.04797,0.625513,21.1862,5.00778,28.2296,0.218377,0.230471,0.690407,0.629623,0.024843,0.9025
1386,283.977,2,5.04794,0.625553,21.1863,5.00775,28.2289,0.218377,0.230469,0.690419,0.629653,0.0248432,0.9025
1387,282.819,2,5.04794,0.625566,21.1864,5.00778,28.2291,0.218374,0.230466,0.690433,0.62965,0.0248431,0.9025
1388,282.928,2,5.04792,0.625606,21.186,5.00783,28.2301,0.218381,0.230468,0.690476,0.629647,0.0248427,0.9025
1389,278.391,2,5.0479,0.625614,21.1855,5.0078,28.2308,0.218383,0.230464,0.690503,0.629652,0.024842,0.9025
1390,279.8,2,5.04786,0.625608,21.185,5.00759,28.2309,0.218386,0.230473,0.690533,0.629681,0.0248413,0.9025
1391,284.667,2,5.04782,0.625619,21.1847,5.00745,28.231,0.218389,0.230475,0.690564,0.629692,0.0248412,0.9025
1392,285.21,2,5.04779,0.625632,21.1848,5.00749,28.2314,0.218389,0.230477,0.690565,0.629726,0.0248415,0.9025
1393,280.91,2,5.0478,0.625602,21.185,5.00744,28.2307,0.218387,0.230475,0.690537,0.629726,0.0248414,0.9025
1394,282.622,2,5.04781,0.625672,21.1853,5.00723,28.2312,0.218385,0.230479,0.690513,0.629741,0.0248415,0.9025
1395,286.108,2,5.04779,0.625706,21.1855,5.00695,28.2307,0.218383,0.230472,0.69045,0.629697,0.0248422,0.9025
1396,282.608,2,5.04778,0.625774,21.1854,5.00714,28.2299,0.218383,0.230458,0.690423,0.629701,0.0248425,0.9025
1397,283.233,2,5.04777,0.625854,21.1853,5.00718,28.2281,0.218381,0.230466,0.690368,0.629677,0.0248425,0.9025
1398,281.82,2,5.04778,0.625849,21.1853,5.00707,28.2283,0.218384,0.230488,0.690358,0.629761,0.0248424,0.9025
1399,281.497,2,5.04782,0.625874,21.1856,5.00707,28.2283,0.218381,0.230487,0.690348,0.629808,0.0248425,0.9025
1400,271.716,2,5.04785,0.6259,21.1862,5.00704,28.2276,0.218376,0.23046,0.690322,0.629759,0.0248416,0.9025
1401,268.539,2,5.04787,0.625896,21.1866,5.00711,28.2278,0.218376,0.230443,0.6903,0.629767,0.0248401,0.9025
1402,276.694,2,5.04789,0.625851,21.1869,5.00712,28.2289,0.218375,0.230424,0.690292,0.629755,0.0248396,0.9025
1403,280.48,2,5.0479,0.625846,21.1867,5.0072,28.2297,0.21838,0.230419,0.690358,0.629839,0.0248393,0.9025
1404,288.667,2,5.04793,0.62581,21.1871,5.00728,28.231,0.218384,0.23044,0.690427,0.629868,0.0248393,0.9025
1405,290.918,2,5.04794,0.625782,21.1872,5.00736,28.2317,0.218402,0.230456,0.690506,0.629928,0.0248397,0.9025
1406,289.163,2,5.04793,0.625766,21.1875,5.00728,28.2318,0.218405,0.230476,0.690547,0.629967,0.02484,0.9025
1407,281.106,2,5.04792,0.625743,21.1879,5.00708,28.2352,0.218415,0.230486,0.690558,0.630008,0.0248395,0.9025
1408,281.41,2,5.0479,0.625764,21.188,5.007,28.2376,0.218419,0.230496,0.690598,0.630057,0.024839,0.9025
1409,278.181,2,5.04791,0.625828,21.1885,5.00684,28.2381,0.218419,0.2305,0.690638,0.630076,0.0248382,0.9025
1410,278.739,2,5.04792,0.625884,21.1887,5.0069,28.2369,0.218424,0.230513,0.690688,0.630129,0.0248373,0.9025
1411,282.149,2,5.04792,0.625898,21.1888,5.00694,28.237,0.218425,0.230542,0.690712,0.630202,0.0248369,0.9025
1412,274.493,2,5.04792,0.625923,21.1889,5.00676,28.238,0.21842,0.230541,0.690698,0.630261,0.0248362,0.9025
1413,281.922,2,5.04794,0.625942,21.1891,5.00674,28.2384,0.218414,0.230553,0.690698,0.630348,0.0248363,0.9025
1414,281.36,2,5.04795,0.625979,21.1895,5.00655,28.2374,0.218414,0.230559,0.690669,0.630405,0.0248364,0.9025
1415,281.625,2,5.04795,0.626044,21.1899,5.00631,28.2362,0.218412,0.230559,0.690643,0.630407,0.0248365,0.9025
1416,273.587,2,5.04795,0.626069,21.19,5.00611,28.2365,0.218407,0.230559,0.690609,0.630485,0.0248358,0.9025
1417,277.668,2,5.04795,0.626107,21.1902,5.00598,28.2363,0.218404,0.230565,0.690618,0.630521,0.0248352,0.9025
1418,281.663,2,5.04795,0.626174,21.1905,5.00598,28.2348,0.218404,0.230554,0.690599,0.630474,0.0248351,0.9025
1419,272.938,2,5.04797,0.626184,21.1909,5.00586,28.2346,0.218403,0.230544,0.690558,0.630436,0.0248341,0.9025
1420,276.985,2,5.04797,0.626174,21.1909,5.00601,28.2338,0.218405,0.230545,0.69058,0.630449,0.0248332,0.9025
1421,282.471,2,5.04798,0.626148,21.1909,5.006,28.2343,0.218404,0.230565,0.690589,0.630477,0.0248329,0.9025
1422,277.583,2,5.04801,0.626128,21.1909,5.00623,28.2331,0.218398,0.230585,0.690602,0.630516,0.0248321,0.9025
1423,278.204,2,5.048,0.626144,21.1909,5.0063,28.2333,0.218405,0.230595,0.690605,0.630545,0.0248313,0.9025
1424,280.452,2,5.04801,0.626158,21.1908,5.00647,28.2329,0.218404,0.2306,0.690596,0.63053,0.0248309,0.9025
1425,282.156,2,5.04804,0.626159,21.1908,5.00667,28.2332,0.2184,0.230601,0.690603,0.63057,0.024831,0.9025
1426,280.492,2,5.04808,0.626115,21.1906,5.00688,28.2328,0.2184,0.23061,0.690588,0.630641,0.0248309,0.9025
1427,276.543,2,5.04809,0.626086,21.1901,5.00709,28.2313,0.218401,0.230622,0.69057,0.630673,0.0248302,0.9025
1428,278.697,2,5.04811,0.626104,21.1897,5.00731,28.2309,0.218398,0.230636,0.690588,0.630709,0.0248295,0.9025
1429,281.334,2,5.04812,0.626122,21.1892,5.00754,28.2295,0.218391,0.230647,0.690624,0.630739,0.0248292,0.9025
1430,281.136,2,5.0481,0.626084,21.1885,5.00775,28.2296,0.218391,0.230637,0.690609,0.630769,0.0248292,0.9025
1431,279.13,2,5.0481,0.62601,21.188,5.00795,28.2293,0.218385,0.230631,0.690591,0.630784,0.0248291,0.9025
1432,282.781,2,5.04813,0.625972,21.188,5.0081,28.2283,0.218377,0.230622,0.690605,0.630798,0.0248293,0.9025
1433,285.994,2,5.04816,0.625943,21.188,5.00835,28.2281,0.218381,0.230615,0.690665,0.630837,0.0248296,0.9025
1434,284.218,2,5.04817,0.625859,21.1881,5.00843,28.228,0.218382,0.230623,0.690713,0.630855,0.0248294,0.9025
1435,284.94,2,5.04818,0.625861,21.1883,5.00848,28.2287,0.218385,0.230616,0.690756,0.630895,0.0248296,0.9025
1436,283.993,2,5.0482,0.625878,21.1886,5.00843,28.2292,0.218382,0.230605,0.690791,0.630897,0.0248298,0.9025
1437,284.587,2,5.04821,0.625851,21.1888,5.00813,28.229,0.218381,0.230601,0.69082,0.630928,0.02483,0.9025
1438,282.295,2,5.04819,0.62591,21.1887,5.00806,28.228,0.218376,0.230596,0.690824,0.63093,0.0248301,0.9025
1439,284.082,2,5.04818,0.625913,21.1884,5.0081,28.2269,0.218373,0.230596,0.690849,0.630948,0.0248302,0.9025
1440,277.561,2,5.04819,0.625888,21.1881,5.0082,28.2265,0.218375,0.230604,0.69084,0.630975,0.0248295,0.9025
1441,278.38,2,5.0482,0.625886,21.1879,5.00832,28.2265,0.218375,0.230609,0.690818,0.63104,0.0248292,0.9025
1442,280.678,2,5.04824,0.625878,21.1878,5.00847,28.2261,0.218373,0.230612,0.690785,0.631063,0.0248293,0.9025
1443,276.546,2,5.04825,0.625948,21.188,5.00868,28.2267,0.218374,0.230596,0.690744,0.63106,0.0248289,0.9025
1444,280.806,2,5.04825,0.626008,21.1882,5.00856,28.2277,0.218376,0.230596,0.690717,0.631112,0.0248289,0.9025
1445,281.709,2,5.04824,0.626027,21.1886,5.00835,28.2279,0.218376,0.230596,0.690662,0.631136,0.0248291,0.9025
1446,284.178,2,5.04826,0.626058,21.1889,5.00825,28.2285,0.218377,0.230594,0.690638,0.631144,0.0248295,0.9025
1447,292.078,2,5.04828,0.626102,21.1893,5.00816,28.2283,0.218376,0.230588,0.690645,0.63113,0.0248306,0.9025
1448,283.372,2,5.04829,0.626117,21.19,5.00789,28.2289,0.218373,0.230579,0.690637,0.631117,0.0248308,0.9025
1449,287.479,2,5.04829,0.626115,21.1906,5.00764,28.2298,0.218371,0.230581,0.690653,0.631153,0.0248314,0.9025
1450,284.452,2,5.04832,0.626128,21.1909,5.00779,28.2304,0.218373,0.230573,0.690658,0.63106,0.0248313,0.9025
1451,277.038,2,5.04837,0.626102,21.1913,5.00788,28.2297,0.218371,0.230588,0.690645,0.631032,0.0248304,0.9025
1452,284.366,2,5.04841,0.626094,21.1914,5.00788,28.2296,0.21837,0.230599,0.69059,0.631045,0.0248308,0.9025
1453,284.381,2,5.04843,0.626108,21.1916,5.00786,28.2288,0.218369,0.230603,0.690536,0.631028,0.0248311,0.9025
1454,288.231,2,5.04845,0.626124,21.1914,5.00785,28.228,0.218368,0.230601,0.690534,0.630954,0.0248316,0.9025
1455,280.37,2,5.04846,0.626151,21.1913,5.00783,28.2273,0.218369,0.230605,0.690519,0.630935,0.0248312,0.9025
1456,287.416,2,5.04846,0.626104,21.1914,5.00773,28.2287,0.218376,0.230621,0.690521,0.630926,0.0248313,0.9025
1457,279.949,2,5.04848,0.626062,21.1916,5.00771,28.2288,0.218378,0.230626,0.690531,0.630939,0.0248308,0.9025
1458,279.213,2,5.04849,0.626029,21.1917,5.0078,28.2282,0.21838,0.230641,0.69056,0.63094,0.0248299,0.9025
1459,278.365,2,5.0485,0.626025,21.1918,5.0078,28.2291,0.218385,0.230648,0.690579,0.630976,0.0248292,0.9025
1460,286.761,2,5.04854,0.626017,21.1918,5.00789,28.2289,0.218382,0.230658,0.690594,0.630969,0.0248295,0.9025
1461,294.815,2,5.04856,0.626074,21.1923,5.00786,28.2286,0.218384,0.23064,0.690602,0.630891,0.0248309,0.9025
1462,281.691,2,5.04856,0.626134,21.1923,5.00792,28.2295,0.218392,0.230617,0.690671,0.630921,0.0248307,0.9025
1463,283.04,2,5.04857,0.626129,21.1923,5.00795,28.2299,0.218392,0.230613,0.690746,0.630937,0.0248304,0.9025
1464,284.787,2,5.04859,0.626101,21.1921,5.00814,28.2292,0.218395,0.230608,0.690824,0.630973,0.0248304,0.9025
1465,285.921,2,5.04862,0.626028,21.192,5.00828,28.2284,0.2184,0.23063,0.690855,0.631026,0.0248304,0.9025
1466,281.748,2,5.04863,0.62597,21.1916,5.00854,28.2289,0.218408,0.230643,0.690866,0.631052,0.02483,0.9025
1467,281.088,2,5.04864,0.625923,21.1909,5.00886,28.229,0.218416,0.230647,0.690886,0.631053,0.0248295,0.9025
1468,289.243,2,5.04866,0.625927,21.1905,5.00931,28.2268,0.218424,0.230634,0.690946,0.631064,0.02483,0.9025
1469,292.048,2,5.04867,0.625943,21.19,5.00977,28.2263,0.21844,0.230633,0.691009,0.631044,0.0248304,0.9025
1470,288.463,2,5.04869,0.625943,21.19,5.00987,28.2255,0.218448,0.230651,0.691053,0.631029,0.0248303,0.9025
1471,288.557,2,5.04871,0.625972,21.1903,5.01002,28.2253,0.218454,0.230665,0.691055,0.631035,0.0248307,0.9025
1472,290.998,2,5.04872,0.626013,21.1903,5.01013,28.2249,0.218456,0.230693,0.691062,0.631059,0.0248312,0.9025
1473,293.363,2,5.04869,0.626019,21.1898,5.01005,28.2246,0.21846,0.230707,0.69102,0.631111,0.0248325,0.9025
1474,287.93,2,5.04866,0.626045,21.1894,5.00993,28.224,0.218465,0.230723,0.691031,0.631186,0.024833,0.9025
1475,282.807,2,5.04862,0.62605,21.1894,5.00971,28.2247,0.218472,0.23073,0.69103,0.63122,0.0248328,0.9025
1476,280.54,2,5.04859,0.626044,21.1894,5.00936,28.2251,0.218476,0.230737,0.691021,0.631231,0.0248324,0.9025
1477,286.145,2,5.04855,0.626101,21.1895,5.00925,28.2265,0.218489,0.230739,0.690981,0.631269,0.0248329,0.9025
1478,281.714,2,5.04852,0.626127,21.1899,5.00898,28.2276,0.218497,0.230765,0.690923,0.631303,0.0248326,0.9025
1479,287.551,2,5.04851,0.626126,21.1905,5.00859,28.228,0.218506,0.230798,0.690862,0.631351,0.0248329,0.9025
1480,280.977,2,5.04854,0.626138,21.1911,5.00858,28.2274,0.218506,0.230812,0.690815,0.631378,0.0248329,0.9025
1481,280.031,2,5.04856,0.626124,21.1913,5.00852,28.2267,0.218511,0.230817,0.690759,0.631385,0.0248327,0.9025
1482,282.214,2,5.04856,0.626153,21.1916,5.00868,28.2267,0.21852,0.230811,0.690751,0.63142,0.0248327,0.9025
1483,275.281,2,5.04861,0.626152,21.1921,5.00878,28.2255,0.21852,0.230811,0.690731,0.631463,0.0248321,0.9025
1484,281.464,2,5.04863,0.626179,21.1925,5.00886,28.2255,0.218512,0.230808,0.690695,0.631416,0.0248321,0.9025
1485,270.524,2,5.04864,0.626185,21.1928,5.00884,28.2256,0.21851,0.230814,0.690635,0.631412,0.0248309,0.9025
1486,278.776,2,5.04865,0.626229,21.1931,5.00887,28.2238,0.218504,0.230822,0.690564,0.631387,0.0248307,0.9025
1487,280.992,2,5.04865,0.626306,21.1931,5.00905,28.2236,0.218498,0.23083,0.690525,0.631372,0.0248305,0.9025
1488,279.706,2,5.04865,0.626353,21.1926,5.00919,28.2225,0.218492,0.230833,0.690504,0.631396,0.0248304,0.9025
1489,278.006,2,5.04864,0.626406,21.1922,5.00935,28.2214,0.218486,0.230841,0.690481,0.63145,0.0248301,0.9025
1490,270.643,2,5.04864,0.626428,21.1917,5.00978,28.2203,0.218484,0.23083,0.69049,0.631488,0.0248289,0.9025
1491,283.312,2,5.04864,0.626447,21.1912,5.00998,28.2205,0.21848,0.230823,0.690484,0.631533,0.0248292,0.9025
1492,278.925,2,5.04863,0.626504,21.1915,5.00988,28.2215,0.218482,0.230813,0.690462,0.631495,0.0248289,0.9025
1493,276.553,2,5.04864,0.626536,21.1914,5.00976,28.2209,0.218474,0.230826,0.69041,0.63149,0.0248283,0.9025
1494,278.601,2,5.04862,0.626603,21.1916,5.00956,28.22,0.218469,0.230819,0.690359,0.631468,0.0248282,0.9025
1495,273.265,2,5.04858,0.626682,21.1917,5.00933,28.2217,0.218472,0.230812,0.690297,0.631424,0.0248272,0.9025
1496,282.003,2,5.04855,0.626752,21.1919,5.00924,28.2216,0.218469,0.230814,0.690332,0.631434,0.0248269,0.9025
1497,289.91,2,5.04853,0.626854,21.1918,5.00933,28.2222,0.218465,0.230805,0.69036,0.631415,0.0248277,0.9025
1498,285.648,2,5.04851,0.62688,21.1915,5.0093,28.2229,0.218455,0.2308,0.69036,0.63145,0.0248283,0.9025
1499,284.663,2,5.04851,0.62686,21.1911,5.00924,28.2228,0.218446,0.230802,0.690342,0.631494,0.0248289,0.9025
1500,283.367,2,5.04853,0.626816,21.1909,5.00927,28.2233,0.218439,0.230809,0.69034,0.631508,0.024829,0.9025
1501,284.586,2,5.04852,0.626791,21.1908,5.00919,28.2252,0.218433,0.230821,0.690324,0.631574,0.0248294,0.9025
1502,280.715,2,5.04853,0.626774,21.191,5.00903,28.2244,0.218429,0.230824,0.690293,0.631578,0.0248293,0.9025
1503,284.425,2,5.04854,0.626752,21.1909,5.00898,28.2241,0.21842,0.230828,0.690284,0.631611,0.0248298,0.9025
1504,280.598,2,5.04855,0.626769,21.1909,5.00885,28.2236,0.218416,0.230815,0.690261,0.631619,0.0248299,0.9025
1505,281.464,2,5.04853,0.626821,21.1907,5.00869,28.2237,0.218418,0.230798,0.690268,0.631661,0.0248301,0.9025
1506,284.703,2,5.04851,0.626875,21.1906,5.00883,28.2232,0.218416,0.230772,0.690359,0.631681,0.0248303,0.9025
1507,280.806,2,5.04848,0.626932,21.1903,5.00896,28.2225,0.218415,0.23076,0.690424,0.631743,0.02483,0.9025
1508,283.069,2,5.04847,0.626941,21.19,5.00905,28.2219,0.218416,0.230762,0.690423,0.631778,0.0248301,0.9025
1509,284.311,2,5.04847,0.626968,21.1901,5.00902,28.2204,0.218411,0.230752,0.690427,0.631756,0.0248304,0.9025
1510,278.772,2,5.04848,0.626976,21.1902,5.00904,28.2199,0.218402,0.230744,0.690447,0.631775,0.0248302,0.9025
1511,281.941,2,5.0485,0.626995,21.1904,5.00898,28.2204,0.218396,0.230748,0.690442,0.631774,0.0248301,0.9025
1512,286.542,2,5.0485,0.626978,21.1907,5.00884,28.2199,0.218393,0.230746,0.690436,0.631793,0.0248307,0.9025
1513,283.831,2,5.04848,0.626998,21.1908,5.00872,28.221,0.218395,0.230741,0.690417,0.631839,0.0248311,0.9025
1514,287.739,2,5.04846,0.626944,21.1906,5.00868,28.2214,0.21839,0.230763,0.690424,0.631861,0.0248313,0.9025
1515,289.671,2,5.04845,0.626975,21.1909,5.0086,28.2224,0.218386,0.230755,0.690392,0.631812,0.0248322,0.9025
1516,277.589,2,5.04845,0.626932,21.1906,5.00844,28.2227,0.218384,0.23075,0.690358,0.631817,0.0248319,0.9025
1517,281.809,2,5.04841,0.626985,21.1909,5.00826,28.2232,0.21839,0.23075,0.69032,0.63179,0.0248317,0.9025
1518,281.38,2,5.04842,0.626994,21.1911,5.00812,28.2234,0.218393,0.23075,0.690319,0.63174,0.0248313,0.9025
1519,280.726,2,5.04841,0.627014,21.1914,5.00793,28.2234,0.218391,0.230737,0.690331,0.631696,0.0248311,0.9025
1520,288.258,2,5.04843,0.627017,21.1914,5.00781,28.2236,0.218392,0.230729,0.690333,0.63164,0.0248316,0.9025
1521,285.295,2,5.04843,0.627023,21.1917,5.00774,28.2234,0.21839,0.23073,0.690324,0.631611,0.0248318,0.9025
1522,290.77,2,5.04844,0.627072,21.1922,5.00778,28.2232,0.218385,0.230714,0.690365,0.631582,0.0248327,0.9025
1523,287.152,2,5.04846,0.627094,21.1925,5.00784,28.223,0.218379,0.2307,0.690379,0.631606,0.0248335,0.9025
1524,287.566,2,5.04849,0.627141,21.1924,5.00802,28.2218,0.218372,0.230697,0.690428,0.631578,0.0248338,0.9025
1525,288.999,2,5.0485,0.627161,21.1923,5.00826,28.2218,0.218362,0.230706,0.690483,0.631552,0.0248341,0.9025
1526,289.125,2,5.04847,0.62719,21.1923,5.00812,28.2221,0.218365,0.230722,0.690507,0.631522,0.0248342,0.9025
1527,283.896,2,5.04848,0.62718,21.1924,5.00801,28.2217,0.218361,0.23074,0.69051,0.631499,0.024834,0.9025
1528,283.441,2,5.0485,0.627173,21.192,5.0082,28.2223,0.21836,0.23076,0.690509,0.631525,0.0248339,0.9025
1529,288.367,2,5.04849,0.627184,21.1917,5.0083,28.2234,0.218362,0.230773,0.690521,0.631549,0.0248342,0.9025
1530,285.02,2,5.04848,0.627219,21.1916,5.00828,28.2235,0.21836,0.230787,0.69054,0.631577,0.0248343,0.9025
1531,285.605,2,5.04846,0.627257,21.1914,5.0082,28.2242,0.218356,0.230797,0.690524,0.631604,0.0248346,0.9025
1532,288.878,2,5.04842,0.627263,21.1912,5.00803,28.224,0.218361,0.230806,0.690516,0.631642,0.0248352,0.9025
1533,289.696,2,5.04839,0.627285,21.1915,5.00777,28.224,0.218365,0.230816,0.6905,0.631568,0.0248355,0.9025
1534,283.661,2,5.04837,0.627297,21.1917,5.00749,28.2246,0.218364,0.230829,0.690477,0.631554,0.0248354,0.9025
1535,277.829,2,5.04833,0.627328,21.1918,5.00739,28.2253,0.218364,0.23083,0.690508,0.631579,0.0248347,0.9025
1536,280.116,2,5.04834,0.62724,21.192,5.00723,28.2255,0.21836,0.230849,0.690501,0.63158,0.0248342,0.9025
1537,284.397,2,5.04837,0.627149,21.1921,5.00714,28.2273,0.21836,0.230866,0.690525,0.631555,0.0248338,0.9025
1538,284.388,2,5.04838,0.62709,21.1921,5.00703,28.2272,0.218361,0.230877,0.690554,0.631541,0.0248336,0.9025
1539,286.049,2,5.04839,0.627023,21.1921,5.00685,28.2277,0.218354,0.230877,0.690557,0.631538,0.024834,0.9025
1540,289.393,2,5.04836,0.626999,21.1919,5.00666,28.2278,0.218359,0.230883,0.690538,0.631497,0.0248345,0.9025
1541,281.203,2,5.04834,0.626975,21.1919,5.00654,28.2283,0.21836,0.23088,0.690512,0.631423,0.0248341,0.9025
1542,281.562,2,5.04833,0.626967,21.1916,5.00669,28.2292,0.218361,0.230871,0.690576,0.631466,0.0248339,0.9025
1543,278.621,2,5.04833,0.626907,21.1911,5.00687,28.2303,0.21836,0.230872,0.690643,0.631531,0.0248333,0.9025
1544,286.13,2,5.04834,0.626864,21.1905,5.00706,28.2297,0.218355,0.230879,0.690642,0.631569,0.0248337,0.9025
1545,288.419,2,5.04835,0.62687,21.1904,5.00721,28.2307,0.218359,0.230878,0.69064,0.631537,0.0248342,0.9025
1546,284.612,2,5.04836,0.626856,21.1906,5.00716,28.2314,0.21836,0.230887,0.690615,0.631561,0.0248344,0.9025
1547,291.48,2,5.04839,0.626835,21.1908,5.00727,28.2311,0.218354,0.230899,0.690595,0.631608,0.0248355,0.9025
1548,282.127,2,5.0484,0.626859,21.1908,5.00748,28.2309,0.218358,0.230906,0.690641,0.631678,0.0248353,0.9025
1549,281.518,2,5.04842,0.626888,21.1911,5.0077,28.2313,0.218368,0.230903,0.690707,0.631717,0.0248348,0.9025
1550,294.397,2,5.04843,0.626959,21.1911,5.00782,28.231,0.218377,0.230901,0.690764,0.631744,0.0248358,0.9025
1551,287.144,2,5.04844,0.626978,21.191,5.00796,28.2303,0.218381,0.230903,0.690806,0.631795,0.0248361,0.9025
1552,289.227,2,5.04845,0.626982,21.1911,5.00801,28.2298,0.218388,0.230892,0.690825,0.631775,0.0248367,0.9025
1553,293.253,2,5.04843,0.626981,21.1907,5.00822,28.2286,0.218394,0.230884,0.690863,0.631704,0.0248373,0.9025
1554,295.036,2,5.04845,0.626976,21.1903,5.00837,28.2288,0.218399,0.230871,0.690842,0.631646,0.0248386,0.9025
1555,287.375,2,5.04848,0.627001,21.1903,5.00872,28.2282,0.218401,0.230857,0.690849,0.631573,0.0248389,0.9025
1556,281.469,2,5.04851,0.627016,21.1904,5.00899,28.2276,0.218404,0.23084,0.69091,0.631549,0.0248386,0.9025
1557,277.176,2,5.04853,0.627017,21.1902,5.00924,28.2269,0.218406,0.23082,0.690933,0.631516,0.024838,0.9025
1558,279.407,2,5.04853,0.627041,21.1897,5.00943,28.225,0.218401,0.230805,0.6909,0.631479,0.0248379,0.9025
1559,276.98,2,5.04853,0.627069,21.1893,5.00963,28.2233,0.218398,0.230793,0.690858,0.631453,0.0248376,0.9025
1560,286.155,2,5.04853,0.627068,21.1892,5.00962,28.2219,0.218391,0.230784,0.690829,0.631381,0.0248381,0.9025
1561,282.049,2,5.04854,0.62705,21.189,5.00968,28.2204,0.218389,0.230778,0.69082,0.631348,0.024838,0.9025
1562,280.695,2,5.04854,0.627062,21.1889,5.0098,28.22,0.218384,0.230755,0.690793,0.63129,0.0248382,0.9025
1563,281.974,2,5.04854,0.627067,21.1886,5.00976,28.22,0.218377,0.230737,0.690764,0.63128,0.0248386,0.9025
1564,284.217,2,5.04853,0.627094,21.1887,5.00976,28.2199,0.218371,0.230714,0.690741,0.631207,0.024839,0.9025
1565,282.081,2,5.04853,0.627077,21.1888,5.00978,28.2199,0.218363,0.230684,0.690718,0.631106,0.0248393,0.9025
1566,286.331,2,5.04851,0.627107,21.1889,5.00983,28.2198,0.218362,0.230668,0.690707,0.631068,0.0248398,0.9025
1567,283.315,2,5.0485,0.627163,21.1892,5.00979,28.2195,0.218366,0.23067,0.690688,0.630994,0.0248395,0.9025
1568,287.116,2,5.04852,0.627201,21.1897,5.00969,28.2193,0.21837,0.230679,0.690655,0.630945,0.0248397,0.9025
1569,291.12,2,5.04852,0.627215,21.1899,5.00965,28.2182,0.218372,0.230698,0.690633,0.630929,0.0248403,0.9025
1570,284.16,2,5.04852,0.627192,21.1899,5.0095,28.2177,0.218367,0.230714,0.690602,0.630861,0.0248401,0.9025
1571,282.705,2,5.04852,0.627144,21.1899,5.00931,28.217,0.218365,0.230717,0.690564,0.630844,0.0248402,0.9025
1572,284.826,2,5.0485,0.627177,21.1899,5.00929,28.2169,0.218364,0.230697,0.690565,0.630789,0.0248405,0.9025
1573,285.176,2,5.04849,0.627168,21.1901,5.00923,28.2175,0.218368,0.230683,0.69055,0.630806,0.024841,0.9025
1574,282.684,2,5.0485,0.627157,21.19,5.00932,28.2179,0.21837,0.230681,0.690532,0.630844,0.0248412,0.9025
1575,286.272,2,5.0485,0.627141,21.1901,5.00925,28.2181,0.218371,0.230687,0.690468,0.630885,0.0248419,0.9025
1576,288.489,2,5.04849,0.627162,21.1902,5.00927,28.2189,0.218372,0.230678,0.690454,0.630894,0.0248427,0.9025
1577,279.514,2,5.04849,0.627169,21.1901,5.00925,28.219,0.218374,0.230676,0.690417,0.630928,0.0248426,0.9025
1578,291.425,2,5.04848,0.627196,21.1902,5.00906,28.2186,0.218378,0.230685,0.690392,0.630943,0.0248435,0.9025
1579,289.076,2,5.04852,0.627188,21.1905,5.00902,28.219,0.218377,0.230692,0.690392,0.6309,0.0248439,0.9025
